attribute_name,transformed_name,attribute_id,attribute_path,bedes_content_uuid,bedes_term,bedes_category,bedes_definition,bedes_url,distance,match_type,matched_to_term,term_or_lo,matched_term_URL,matched_to_word,matched_word_example_URL,unmatched_words
LinkedScheduleID,Linked Schedule Identifier,10681,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.Section.LinkedSectionID.LinkedScheduleIDs.LinkedScheduleID,,,,,,,"Words: Term, Unmatched","Schedule,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/8fbe43d0-4ba3-4c0c-ac70-7e397d4ca60b, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
FloorAreas,Floor Areas,10682,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.Section.LinkedSectionID.FloorAreas,,,,,,,Words: all Term,"Floor,  Areas","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorArea,Floor Area,10683,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.Section.LinkedSectionID.FloorAreas.FloorArea,,,,,,,Words: all Term,"Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorAreaType,Floor Area Type,10684,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.Section.LinkedSectionID.FloorAreas.FloorArea.FloorAreaType,,,,,,,"Words: Term, Word","Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",Type,https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84,
FloorAreaCustomName,Floor Area Custom Name,10685,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.Section.LinkedSectionID.FloorAreas.FloorArea.FloorAreaCustomName,,,,,,,"Words: Term, Unmatched","Floor,  Area,  Name","List-Option,  Term,  List-Option","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,Custom
FloorAreaValue,Floor Area Value,10686,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.Section.LinkedSectionID.FloorAreas.FloorArea.FloorAreaValue,,,,,,,Words: all Term,"Floor,  Area,  Value","List-Option,  Term,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731, https://bedes.lbl.gov/node/da999cb7-348a-461f-aa5f-b1c37857be79",,,
FloorAreaPercentage,Floor Area Percentage,10687,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.Section.LinkedSectionID.FloorAreas.FloorArea.FloorAreaPercentage,,,,,,,"Words: Term, Word","Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",Percentage,https://bedes.lbl.gov/node/83a7940f-046b-4b7a-b4f4-382e156c0d9e,
Story,Floor,10688,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.Section.LinkedSectionID.FloorAreas.FloorArea.Story,9faff201-b000-41cf-9b8a-6955b6937eea,Floor,,Stories or floors made up of spaces that are all on the same level.,https://bedes.lbl.gov/node/9faff201-b000-41cf-9b8a-6955b6937eea,1.0,Term-to-List-Option Match,,,,,,
ThermalZone,Thermal Zone,10689,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.ThermalZone,adfdd485-010a-478c-afe3-e31e6f5d5fe0,Thermal zone,,"Thermal zone is a space or group of spaces within a building with heating and cooling requirements that are sufficiently similar so that desired conditions (e.g., temperature) can be maintained throughout using a single sensor.",https://bedes.lbl.gov/node/adfdd485-010a-478c-afe3-e31e6f5d5fe0,1.0,Term-to-List-Option Match,,,,,,
LinkedThermalZoneID,Linked Thermal Zone Identifier,10690,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.ThermalZone.LinkedThermalZoneID,,,,,,,"Words: Term, Unmatched","Thermal Zone,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/adfdd485-010a-478c-afe3-e31e6f5d5fe0, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
LinkedScheduleIDs,Linked Schedule Identifier,10691,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.ThermalZone.LinkedThermalZoneID.LinkedScheduleIDs,,,,,,,"Words: Term, Unmatched","Schedule,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/8fbe43d0-4ba3-4c0c-ac70-7e397d4ca60b, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
LinkedScheduleID,Linked Schedule Identifier,10692,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.ThermalZone.LinkedThermalZoneID.LinkedScheduleIDs.LinkedScheduleID,,,,,,,"Words: Term, Unmatched","Schedule,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/8fbe43d0-4ba3-4c0c-ac70-7e397d4ca60b, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
FloorAreas,Floor Areas,10693,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas,,,,,,,Words: all Term,"Floor,  Areas","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorArea,Floor Area,10694,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea,,,,,,,Words: all Term,"Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorAreaType,Floor Area Type,10695,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.FloorAreaType,,,,,,,"Words: Term, Word","Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",Type,https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84,
FloorAreaCustomName,Floor Area Custom Name,10696,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.FloorAreaCustomName,,,,,,,"Words: Term, Unmatched","Floor,  Area,  Name","List-Option,  Term,  List-Option","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,Custom
FloorAreaValue,Floor Area Value,10697,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.FloorAreaValue,,,,,,,Words: all Term,"Floor,  Area,  Value","List-Option,  Term,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731, https://bedes.lbl.gov/node/da999cb7-348a-461f-aa5f-b1c37857be79",,,
FloorAreaPercentage,Floor Area Percentage,10698,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.FloorAreaPercentage,,,,,,,"Words: Term, Word","Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",Percentage,https://bedes.lbl.gov/node/83a7940f-046b-4b7a-b4f4-382e156c0d9e,
Story,Floor,10699,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.ThermalZone.LinkedThermalZoneID.FloorAreas.FloorArea.Story,9faff201-b000-41cf-9b8a-6955b6937eea,Floor,,Stories or floors made up of spaces that are all on the same level.,https://bedes.lbl.gov/node/9faff201-b000-41cf-9b8a-6955b6937eea,1.0,Term-to-List-Option Match,,,,,,
Space,Space,10700,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.Space,1bc16d94-c485-4a6e-ad52-182d753b317b,Space,,"A space is a section within a building or area that aids the primary activity and could not stand alone, such as a hallway or a closet.",https://bedes.lbl.gov/node/1bc16d94-c485-4a6e-ad52-182d753b317b,1.0,Term-to-List-Option Match,,,,,,
LinkedSpaceID,Linked Space Identifier,10701,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.Space.LinkedSpaceID,,,,,,,"Words: Term, Unmatched","Space,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/1656d1aa-d0e0-4486-9875-8cc080996256, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
LinkedScheduleIDs,Linked Schedule Identifier,10702,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.Space.LinkedSpaceID.LinkedScheduleIDs,,,,,,,"Words: Term, Unmatched","Schedule,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/8fbe43d0-4ba3-4c0c-ac70-7e397d4ca60b, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
LinkedScheduleID,Linked Schedule Identifier,10703,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.Space.LinkedSpaceID.LinkedScheduleIDs.LinkedScheduleID,,,,,,,"Words: Term, Unmatched","Schedule,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/8fbe43d0-4ba3-4c0c-ac70-7e397d4ca60b, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,Linked
FloorAreas,Floor Areas,10704,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.Space.LinkedSpaceID.FloorAreas,,,,,,,Words: all Term,"Floor,  Areas","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorArea,Floor Area,10705,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea,,,,,,,Words: all Term,"Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
FloorAreaType,Floor Area Type,10706,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.FloorAreaType,,,,,,,"Words: Term, Word","Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",Type,https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84,
FloorAreaCustomName,Floor Area Custom Name,10707,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.FloorAreaCustomName,,,,,,,"Words: Term, Unmatched","Floor,  Area,  Name","List-Option,  Term,  List-Option","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,Custom
FloorAreaValue,Floor Area Value,10708,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.FloorAreaValue,,,,,,,Words: all Term,"Floor,  Area,  Value","List-Option,  Term,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731, https://bedes.lbl.gov/node/da999cb7-348a-461f-aa5f-b1c37857be79",,,
FloorAreaPercentage,Floor Area Percentage,10709,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.FloorAreaPercentage,,,,,,,"Words: Term, Word","Floor,  Area","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",Percentage,https://bedes.lbl.gov/node/83a7940f-046b-4b7a-b4f4-382e156c0d9e,
Story,Floor,10710,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.LinkedPremises.Space.LinkedSpaceID.FloorAreas.FloorArea.Story,9faff201-b000-41cf-9b8a-6955b6937eea,Floor,,Stories or floors made up of spaces that are all on the same level.,https://bedes.lbl.gov/node/9faff201-b000-41cf-9b8a-6955b6937eea,1.0,Term-to-List-Option Match,,,,,,
UserDefinedFields,User Defined Fields,10711,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.UserDefinedFields,,,,,,,"Words: Term, Unmatched",Fields,List-Option,https://bedes.lbl.gov/node/89d1f367-f69d-4529-9b9d-51df4477c5ac,,,"User,  Defined"
UserDefinedField,User Defined Field,10712,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.UserDefinedFields.UserDefinedField,,,,,,,"Words: Term, Unmatched",Field,List-Option,https://bedes.lbl.gov/node/e1e05474-b6a7-4fec-9a3a-301060fd72f9,,,"User,  Defined"
FieldName,Field Name,10713,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.UserDefinedFields.UserDefinedField.FieldName,,,,,,,Words: all Term,"Field,  Name","List-Option,  List-Option","https://bedes.lbl.gov/node/e1e05474-b6a7-4fec-9a3a-301060fd72f9, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,
FieldValue,Field Value,10714,BuildingSync.Facilities.Facility.Systems.AirInfiltrationSystems.AirInfiltrationSystem.UserDefinedFields.UserDefinedField.FieldValue,,,,,,,Words: all Term,"Field,  Value","List-Option,  Term","https://bedes.lbl.gov/node/e1e05474-b6a7-4fec-9a3a-301060fd72f9, https://bedes.lbl.gov/node/da999cb7-348a-461f-aa5f-b1c37857be79",,,
WaterInfiltrationSystems,Water Infiltration Systems,10715,BuildingSync.Facilities.Facility.Systems.WaterInfiltrationSystems,,,,,,,"Words: Term, Word","Water,  Systems","List-Option,  List-Option","https://bedes.lbl.gov/node/1eb1ea90-8414-47f3-b827-e5a36854ac65, https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef",Infiltration,https://bedes.lbl.gov/node/824d0f87-b703-493d-8b09-b8c626d73f48,
WaterInfiltrationSystem,Water Infiltration System,10716,BuildingSync.Facilities.Facility.Systems.WaterInfiltrationSystems.WaterInfiltrationSystem,,,,,,,"Words: Term, Word","Water,  System","List-Option,  List-Option","https://bedes.lbl.gov/node/1eb1ea90-8414-47f3-b827-e5a36854ac65, https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef",Infiltration,https://bedes.lbl.gov/node/824d0f87-b703-493d-8b09-b8c626d73f48,
LocationsOfExteriorWaterIntrusionDamages,Locations Of Exterior Water Intrusion Damages,10717,BuildingSync.Facilities.Facility.Systems.WaterInfiltrationSystems.WaterInfiltrationSystem.LocationsOfExteriorWaterIntrusionDamages,,,,,,,"Words: Term, Word, Unmatched","Locations,  Exterior,  Water","Term,  List-Option,  List-Option","https://bedes.lbl.gov/node/f1f0585d-19da-47e1-824f-6e109fb136c8, https://bedes.lbl.gov/node/4c4b6f76-164d-43ff-9b15-593283074f6c, https://bedes.lbl.gov/node/1eb1ea90-8414-47f3-b827-e5a36854ac65",Of,https://bedes.lbl.gov/node/3d8f4d75-8578-46ef-8d4c-e94b00be54fa,"Intrusion,  Damages"
LocationsOfExteriorWaterIntrusionDamage,Locations Of Exterior Water Intrusion Damage,10718,BuildingSync.Facilities.Facility.Systems.WaterInfiltrationSystems.WaterInfiltrationSystem.LocationsOfExteriorWaterIntrusionDamages.LocationsOfExteriorWaterIntrusionDamage,,,,,,,"Words: Term, Word, Unmatched","Locations,  Exterior,  Water","Term,  List-Option,  List-Option","https://bedes.lbl.gov/node/f1f0585d-19da-47e1-824f-6e109fb136c8, https://bedes.lbl.gov/node/4c4b6f76-164d-43ff-9b15-593283074f6c, https://bedes.lbl.gov/node/1eb1ea90-8414-47f3-b827-e5a36854ac65",Of,https://bedes.lbl.gov/node/3d8f4d75-8578-46ef-8d4c-e94b00be54fa,"Intrusion,  Damage"
LocationsOfInteriorWaterIntrusionDamages,Locations Of Interior Water Intrusion Damages,10719,BuildingSync.Facilities.Facility.Systems.WaterInfiltrationSystems.WaterInfiltrationSystem.LocationsOfInteriorWaterIntrusionDamages,,,,,,,"Words: Term, Word, Unmatched","Locations,  Interior,  Water","Term,  List-Option,  List-Option","https://bedes.lbl.gov/node/f1f0585d-19da-47e1-824f-6e109fb136c8, https://bedes.lbl.gov/node/ee8c4974-f7f5-4b23-afd3-5c025bf6c607, https://bedes.lbl.gov/node/1eb1ea90-8414-47f3-b827-e5a36854ac65",Of,https://bedes.lbl.gov/node/3d8f4d75-8578-46ef-8d4c-e94b00be54fa,"Intrusion,  Damages"
LocationsOfInteriorWaterIntrusionDamage,Locations Of Interior Water Intrusion Damage,10720,BuildingSync.Facilities.Facility.Systems.WaterInfiltrationSystems.WaterInfiltrationSystem.LocationsOfInteriorWaterIntrusionDamages.LocationsOfInteriorWaterIntrusionDamage,,,,,,,"Words: Term, Word, Unmatched","Locations,  Interior,  Water","Term,  List-Option,  List-Option","https://bedes.lbl.gov/node/f1f0585d-19da-47e1-824f-6e109fb136c8, https://bedes.lbl.gov/node/ee8c4974-f7f5-4b23-afd3-5c025bf6c607, https://bedes.lbl.gov/node/1eb1ea90-8414-47f3-b827-e5a36854ac65",Of,https://bedes.lbl.gov/node/3d8f4d75-8578-46ef-8d4c-e94b00be54fa,"Intrusion,  Damage"
LinkedPremises,Linked Premises,10721,BuildingSync.Facilities.Facility.Systems.WaterInfiltrationSystems.WaterInfiltrationSystem.LinkedPremises,,,,,,,"Words: Term, Unmatched",Premises,List-Option,https://bedes.lbl.gov/node/195698ac-0fbc-4457-9b6d-71c95d98f564,,,Linked
Facility,Facility,10722,BuildingSync.Facilities.Facility.Systems.WaterInfiltrationSystems.WaterInfiltrationSystem.LinkedPremises.Facility,,,,,,,Words: all Word,,,,Facility,https://bedes.lbl.gov/node/f1573c10-fc34-4e6c-9b65-4766bdeedb88,
